presion,presion_over_floor,temperature,altitude_over_sea_level_lib_bmp280,altitud_over_sea_level_lib_adafruit,altitud_over_sea_level_calculada,calculate_abs_alture,calculate_abs_alture_diff_lib_bmp280,calculate_abs_alture_diff_lib_adafruit,time
993.02277,991.25418,24.80779,176.16834,169.78322,170.46549,-15.06955,-20.34899,-14.97791,"07/25/2023, 14:03:11"
993.02295,991.25418,24.80688,176.16617,169.78166,170.46393,-15.07112,-20.35116,-14.97947,"07/25/2023, 14:03:12"
993.01904,991.25418,24.80658,176.20047,169.81476,170.49722,-15.03782,-20.31686,-14.94638,"07/25/2023, 14:03:12"
993.02005,991.25418,24.80718,176.19191,169.80619,170.4886,-15.04644,-20.32542,-14.95494,"07/25/2023, 14:03:13"
993.01936,991.25418,24.80779,176.19835,169.81203,170.49448,-15.04056,-20.31898,-14.9491,"07/25/2023, 14:03:13"
993.01816,991.25418,24.8081,176.20908,169.82216,170.50467,-15.03038,-20.30826,-14.93897,"07/25/2023, 14:03:14"
993.01816,991.25418,24.8081,176.20908,169.82216,170.50467,-15.03038,-20.30826,-14.93897,"07/25/2023, 14:03:14"
993.01476,991.25418,24.8081,176.23909,169.85097,170.53365,-15.00139,-20.27824,-14.91016,"07/25/2023, 14:03:15"
993.01508,991.25418,24.80931,176.23697,169.84825,170.53091,-15.00413,-20.28036,-14.91288,"07/25/2023, 14:03:15"
993.0212,991.25418,24.80992,176.18339,169.79646,170.47882,-15.05623,-20.33394,-14.96467,"07/25/2023, 14:03:16"
993.027,991.25418,24.80931,176.13192,169.7474,170.42946,-15.10558,-20.38541,-15.01374,"07/25/2023, 14:03:17"
993.02852,991.25418,24.81022,176.11908,169.73455,170.41654,-15.11851,-20.39825,-15.02658,"07/25/2023, 14:03:17"
993.03652,991.25418,24.80992,176.04833,169.66679,170.34838,-15.18666,-20.469,-15.09434,"07/25/2023, 14:03:18"
993.04163,991.25418,24.80992,176.00331,169.62357,170.3049,-15.23014,-20.51402,-15.13756,"07/25/2023, 14:03:18"
993.04876,991.25418,24.81113,175.94116,169.56322,170.24419,-15.29086,-20.57617,-15.19791,"07/25/2023, 14:03:19"
993.04876,991.25418,24.81113,175.94116,169.56322,170.24419,-15.29086,-20.57617,-15.19791,"07/25/2023, 14:03:19"
993.05046,991.25418,24.81113,175.92615,169.54881,170.2297,-15.30535,-20.59118,-15.21232,"07/25/2023, 14:03:20"
993.05097,991.25418,24.81144,175.92187,169.54453,170.22539,-15.30966,-20.59546,-15.2166,"07/25/2023, 14:03:20"
993.04876,991.25418,24.81113,175.94116,169.56322,170.24419,-15.29086,-20.57617,-15.19791,"07/25/2023, 14:03:21"
993.05148,991.25418,24.81174,175.91759,169.54025,170.22108,-15.31396,-20.59974,-15.22089,"07/25/2023, 14:03:21"
993.04977,991.25418,24.81174,175.9326,169.55465,170.23557,-15.29947,-20.58473,-15.20648,"07/25/2023, 14:03:22"
993.04384,991.25418,24.81022,175.98402,169.60488,170.2861,-15.24894,-20.53331,-15.15625,"07/25/2023, 14:03:22"
993.04043,991.25418,24.81022,176.01403,169.6337,170.31508,-15.21996,-20.5033,-15.12744,"07/25/2023, 14:03:23"
993.03942,991.25418,24.80961,176.02259,169.64226,170.3237,-15.21134,-20.49474,-15.11887,"07/25/2023, 14:03:23"
993.03942,991.25418,24.80961,176.02259,169.64226,170.3237,-15.21134,-20.49474,-15.11887,"07/25/2023, 14:03:24"
993.0391,991.25418,24.8084,176.02471,169.64499,170.32644,-15.2086,-20.49262,-15.11615,"07/25/2023, 14:03:24"
993.04218,991.25418,24.80718,175.99682,169.6189,170.3002,-15.23485,-20.52051,-15.14224,"07/25/2023, 14:03:25"
993.03625,991.25418,24.80567,176.04824,169.66912,170.35072,-15.18432,-20.46909,-15.09201,"07/25/2023, 14:03:25"
993.03132,991.25418,24.80475,176.0911,169.71079,170.39263,-15.14241,-20.42623,-15.05034,"07/25/2023, 14:03:26"
993.03593,991.25418,24.80445,176.05036,169.67185,170.35346,-15.18158,-20.46697,-15.08928,"07/25/2023, 14:03:26"
993.03662,991.25418,24.80384,176.04392,169.66601,170.34759,-15.18746,-20.47341,-15.09513,"07/25/2023, 14:03:27"
993.03252,991.25418,24.80445,176.08037,169.70066,170.38245,-15.15259,-20.43696,-15.06047,"07/25/2023, 14:03:27"
993.0293,991.25418,24.80354,176.10822,169.72792,170.40987,-15.12518,-20.40911,-15.03321,"07/25/2023, 14:03:28"
993.0293,991.25418,24.80354,176.10822,169.72792,170.40987,-15.12518,-20.40911,-15.03321,"07/25/2023, 14:03:28"
993.02488,991.25418,24.80293,176.1468,169.7653,170.44747,-15.08757,-20.37053,-14.99583,"07/25/2023, 14:03:29"
993.01945,991.25418,24.80172,176.19394,169.81125,170.49369,-15.04136,-20.32339,-14.94989,"07/25/2023, 14:03:29"
993.02166,991.25418,24.80202,176.17465,169.79255,170.47489,-15.06016,-20.34268,-14.96858,"07/25/2023, 14:03:30"
993.02304,991.25418,24.80081,176.16176,169.78087,170.46313,-15.07191,-20.35557,-14.98026,"07/25/2023, 14:03:30"
993.01743,991.25418,24.8005,176.21106,169.82838,170.51092,-15.02412,-20.30627,-14.93276,"07/25/2023, 14:03:31"
993.01692,991.25418,24.8002,176.21534,169.83266,170.51523,-15.01981,-20.30199,-14.92847,"07/25/2023, 14:03:31"
993.01863,991.25418,24.8002,176.20034,169.81825,170.50074,-15.03431,-20.31699,-14.94288,"07/25/2023, 14:03:32"
993.01812,991.25418,24.7999,176.20462,169.82253,170.50504,-15.03,-20.31271,-14.9386,"07/25/2023, 14:03:32"
993.01812,991.25418,24.7999,176.20462,169.82253,170.50504,-15.03,-20.31271,-14.9386,"07/25/2023, 14:03:33"
993.0212,991.25418,24.79868,176.17672,169.79644,170.4788,-15.05624,-20.34061,-14.96469,"07/25/2023, 14:03:33"
993.01899,991.25418,24.79838,176.19601,169.81513,170.4976,-15.03744,-20.32132,-14.946,"07/25/2023, 14:03:34"
993.01407,991.25418,24.79747,176.23887,169.8568,170.53951,-14.99553,-20.27846,-14.90434,"07/25/2023, 14:03:34"
993.01255,991.25418,24.79656,176.25171,169.86965,170.55244,-14.98261,-20.26562,-14.89149,"07/25/2023, 14:03:35"
993.01274,991.25418,24.79564,176.24955,169.86809,170.55087,-14.98418,-20.26778,-14.89305,"07/25/2023, 14:03:35"
993.01191,991.25418,24.79413,176.25595,169.87509,170.55792,-14.97713,-20.26138,-14.88604,"07/25/2023, 14:03:36"
993.00988,991.25418,24.79291,176.27307,169.89222,170.57515,-14.95989,-20.24426,-14.86891,"07/25/2023, 14:03:36"
993.01076,991.25418,24.79139,176.26447,169.88482,170.5677,-14.96734,-20.25286,-14.87631,"07/25/2023, 14:03:37"
993.01076,991.25418,24.79139,176.32877,169.88482,170.5677,-14.96734,-20.18856,-14.87631,"07/25/2023, 14:03:37"
993.00344,991.25418,24.79109,176.32877,169.94674,170.62998,-14.90506,-20.18856,-14.8144,"07/25/2023, 14:03:38"
993.00533,991.25418,24.79018,176.3116,169.93077,170.61392,-14.92112,-20.20573,-14.83036,"07/25/2023, 14:03:38"
993.00501,991.25418,24.78896,176.31372,169.93349,170.61666,-14.91838,-20.20361,-14.82764,"07/25/2023, 14:03:39"
993.00349,991.25418,24.78805,176.32656,169.94634,170.62959,-14.90545,-20.19077,-14.81479,"07/25/2023, 14:03:39"
993.00147,991.25418,24.78684,176.34369,169.96347,170.64682,-14.88822,-20.17364,-14.79766,"07/25/2023, 14:03:40"
993.00386,991.25418,24.78623,176.32224,169.94323,170.62645,-14.90859,-20.19509,-14.81791,"07/25/2023, 14:03:40"
992.99894,991.25418,24.78532,176.36509,169.98489,170.66836,-14.86668,-20.15224,-14.77624,"07/25/2023, 14:03:41"
992.99894,991.25418,24.78532,176.36509,169.98489,170.66836,-14.86668,-20.15224,-14.77624,"07/25/2023, 14:03:41"
993.00082,991.25418,24.78441,176.34792,169.96892,170.6523,-14.88274,-20.16941,-14.79221,"07/25/2023, 14:03:42"
993.00082,991.25418,24.78441,176.34792,169.96892,170.6523,-14.88274,-20.16941,-14.79221,"07/25/2023, 14:03:42"
993.0022,991.25418,24.78319,176.33504,169.95724,170.64055,-14.89449,-20.18229,-14.80389,"07/25/2023, 14:03:43"
992.99848,991.25418,24.78198,176.36717,169.98878,170.67228,-14.86277,-20.15016,-14.77235,"07/25/2023, 14:03:43"
993.00257,991.25418,24.78137,176.33071,169.95412,170.63742,-14.89763,-20.18662,-14.80701,"07/25/2023, 14:03:44"
993.00326,991.25418,24.78076,176.32427,169.94828,170.63154,-14.9035,-20.19306,-14.81285,"07/25/2023, 14:03:44"
993.00616,991.25418,24.78046,176.29854,169.92375,170.60686,-14.92818,-20.21879,-14.83738,"07/25/2023, 14:03:45"
993.00717,991.25418,24.78107,176.28998,169.91518,170.59825,-14.9368,-20.22735,-14.84595,"07/25/2023, 14:03:45"
993.00938,991.25418,24.78137,176.27069,169.89649,170.57944,-14.9556,-20.24664,-14.86464,"07/25/2023, 14:03:46"
993.00717,991.25418,24.78107,176.28998,169.91518,170.59825,-14.9368,-20.22735,-14.84595,"07/25/2023, 14:03:46"
993.00717,991.25418,24.78107,176.28998,169.91518,170.59825,-14.9368,-20.22735,-14.84595,"07/25/2023, 14:03:47"
993.01127,991.25418,24.78046,176.25352,169.88053,170.56338,-14.97166,-20.26381,-14.8806,"07/25/2023, 14:03:47"
993.01587,991.25418,24.78016,176.21279,169.84159,170.52421,-15.01083,-20.30454,-14.91954,"07/25/2023, 14:03:48"
993.01265,991.25418,24.77924,176.24064,169.86885,170.55163,-14.98341,-20.27669,-14.89229,"07/25/2023, 14:03:48"
993.00533,991.25418,24.77894,176.30494,169.93076,170.61391,-14.92113,-20.21239,-14.83038,"07/25/2023, 14:03:49"
993.00722,991.25418,24.77803,176.28777,169.91479,170.59785,-14.93719,-20.22956,-14.84634,"07/25/2023, 14:03:49"
993.01081,991.25418,24.77712,176.2556,169.88442,170.5673,-14.96775,-20.26173,-14.87671,"07/25/2023, 14:03:50"
993.01371,991.25418,24.77681,176.22987,169.85989,170.54262,-14.99242,-20.28746,-14.90124,"07/25/2023, 14:03:50"
993.0091,991.25418,24.77712,176.27061,169.89883,170.58179,-14.95325,-20.24672,-14.86231,"07/25/2023, 14:03:51"
993.0091,991.25418,24.77712,176.27061,169.89883,170.58179,-14.95325,-20.24672,-14.86231,"07/25/2023, 14:03:51"
993.00418,991.25418,24.77621,176.31346,169.94049,170.6237,-14.91134,-20.20387,-14.82064,"07/25/2023, 14:03:52"
993.00128,991.25418,24.77651,176.33919,169.96502,170.64838,-14.88667,-20.17814,-14.79611,"07/25/2023, 14:03:52"
993.0057,991.25418,24.77712,176.30061,169.92764,170.61078,-14.92427,-20.21672,-14.83349,"07/25/2023, 14:03:53"
993.0074,991.25418,24.77712,176.28561,169.91323,170.59628,-14.93876,-20.23172,-14.8479,"07/25/2023, 14:03:54"
993.00892,991.25418,24.77803,176.27277,169.90039,170.58336,-14.95169,-20.24456,-14.86075,"07/25/2023, 14:03:54"
993.00602,991.25418,24.77833,176.2985,169.92492,170.60804,-14.92701,-20.21883,-14.83622,"07/25/2023, 14:03:55"
992.9999,991.25418,24.77773,176.35207,169.9767,170.66013,-14.87491,-20.16526,-14.78443,"07/25/2023, 14:03:55"
993.00262,991.25418,24.77833,176.32851,169.95373,170.63702,-14.89802,-20.18882,-14.8074,"07/25/2023, 14:03:56"
993.00262,991.25418,24.77833,176.32851,169.95373,170.63702,-14.89802,-20.18882,-14.8074,"07/25/2023, 14:03:56"
992.9994,991.25418,24.77742,176.35635,169.98099,170.66444,-14.8706,-20.16098,-14.78015,"07/25/2023, 14:03:57"
993.0023,991.25418,24.77712,176.33062,169.95645,170.63976,-14.89528,-20.18671,-14.80468,"07/25/2023, 14:03:57"
993.00078,991.25418,24.77621,176.34347,169.9693,170.65269,-14.88236,-20.17386,-14.79183,"07/25/2023, 14:03:58"
992.99636,991.25418,24.7756,176.38204,170.00668,170.69029,-14.84475,-20.13529,-14.75445,"07/25/2023, 14:03:58"
992.99434,991.25418,24.77439,176.39916,170.02381,170.70752,-14.82752,-20.11817,-14.73732,"07/25/2023, 14:03:59"
992.99604,991.25418,24.77439,176.38416,170.00941,170.69303,-14.84201,-20.13317,-14.75173,"07/25/2023, 14:03:59"
993.00064,991.25418,24.77408,176.34342,169.97047,170.65386,-14.88118,-20.17391,-14.79066,"07/25/2023, 14:04:00"
993.00795,991.25418,24.77439,176.27912,169.90856,170.59158,-14.94346,-20.23821,-14.85257,"07/25/2023, 14:04:00"
993.00795,991.25418,24.77439,176.27912,169.90856,170.59158,-14.94346,-20.23821,-14.85257,"07/25/2023, 14:04:01"
993.00184,991.25418,24.77378,176.3327,169.96035,170.64368,-14.89137,-20.18463,-14.80079,"07/25/2023, 14:04:01"
993.00763,991.25418,24.77317,176.28124,169.91128,170.59432,-14.94072,-20.23609,-14.84985,"07/25/2023, 14:04:02"
993.00763,991.25418,24.77317,176.28124,169.91128,170.59432,-14.94072,-20.23609,-14.84985,"07/25/2023, 14:04:02"
993.00713,991.25418,24.77287,176.28552,169.91557,170.59863,-14.93641,-20.23181,-14.84557,"07/25/2023, 14:04:03"
993.00271,991.25418,24.77226,176.32409,169.95295,170.63623,-14.89881,-20.19324,-14.80819,"07/25/2023, 14:04:03"
993.0017,991.25418,24.77165,176.33266,169.96151,170.64485,-14.89019,-20.18467,-14.79962,"07/25/2023, 14:04:04"
992.99898,991.25418,24.77104,176.35622,169.98448,170.66796,-14.86709,-20.16111,-14.77665,"07/25/2023, 14:04:04"
992.99949,991.25418,24.77135,176.35194,169.9802,170.66365,-14.87139,-20.16539,-14.78093,"07/25/2023, 14:04:05"
992.99949,991.25418,24.77135,176.35194,169.9802,170.66365,-14.87139,-20.16539,-14.78093,"07/25/2023, 14:04:05"
992.98997,991.25418,24.77074,176.43553,170.0608,170.74473,-14.79031,-20.0818,-14.70033,"07/25/2023, 14:04:06"
992.98946,991.25418,24.77044,176.43981,170.06509,170.74904,-14.78601,-20.07752,-14.69605,"07/25/2023, 14:04:06"
992.98725,991.25418,24.77013,176.45909,170.08377,170.76784,-14.7672,-20.05824,-14.67736,"07/25/2023, 14:04:07"
992.98656,991.25418,24.77074,176.46553,170.08962,170.77372,-14.76133,-20.0518,-14.67152,"07/25/2023, 14:04:07"
992.98707,991.25418,24.77104,176.46125,170.08533,170.76941,-14.76564,-20.05608,-14.6758,"07/25/2023, 14:04:08"
992.98486,991.25418,24.77074,176.48054,170.10402,170.78821,-14.74684,-20.03679,-14.65711,"07/25/2023, 14:04:08"
992.98435,991.25418,24.77044,176.48482,170.10831,170.79252,-14.74253,-20.03251,-14.65283,"07/25/2023, 14:04:09"
992.98928,991.25418,24.77135,176.44197,170.06664,170.75061,-14.78444,-20.07536,-14.69449,"07/25/2023, 14:04:09"
992.98928,991.25418,24.77135,176.44197,170.06664,170.75061,-14.78444,-20.07536,-14.69449,"07/25/2023, 14:04:10"
992.98435,991.25418,24.77044,176.48482,170.10831,170.79252,-14.74253,-20.03251,-14.65283,"07/25/2023, 14:04:10"
992.98233,991.25418,24.76922,176.50194,170.12544,170.80975,-14.72529,-20.01539,-14.6357,"07/25/2023, 14:04:11"
992.98251,991.25418,24.76831,176.49978,170.12388,170.80818,-14.72686,-20.01755,-14.63725,"07/25/2023, 14:04:11"
992.9844,991.25418,24.7674,176.48261,170.10791,170.79212,-14.74292,-20.03472,-14.65322,"07/25/2023, 14:04:12"
992.98799,991.25418,24.76649,176.45044,170.07754,170.76157,-14.77347,-20.06689,-14.68359,"07/25/2023, 14:04:12"
992.98886,991.25418,24.76497,176.44184,170.07014,170.75413,-14.78092,-20.07549,-14.69099,"07/25/2023, 14:04:13"
992.99296,991.25418,24.76436,176.40538,170.03549,170.71927,-14.81578,-20.11195,-14.72564,"07/25/2023, 14:04:13"
992.99503,991.25418,24.76254,176.38606,170.01797,170.70164,-14.83341,-20.13127,-14.74317,"07/25/2023, 14:04:14"
992.99503,991.25418,24.76254,176.38606,170.01797,170.70164,-14.83341,-20.13127,-14.74317,"07/25/2023, 14:04:14"
992.99401,991.25418,24.76193,176.39462,170.02653,170.71025,-14.82479,-20.12271,-14.7346,"07/25/2023, 14:04:15"
992.99691,991.25418,24.76163,176.36889,170.002,170.68558,-14.84946,-20.14844,-14.75913,"07/25/2023, 14:04:15"
993.00372,991.25418,24.76163,176.30888,169.94437,170.62761,-14.90743,-20.20845,-14.81676,"07/25/2023, 14:04:16"
993.00731,991.25418,24.76072,176.27671,169.914,170.59706,-14.93799,-20.24062,-14.84713,"07/25/2023, 14:04:16"
993.0051,991.25418,24.76042,176.29599,169.93269,170.61586,-14.91919,-20.22134,-14.82844,"07/25/2023, 14:04:17"
993.00018,991.25418,24.7595,176.33884,169.97435,170.65777,-14.87728,-20.17849,-14.78678,"07/25/2023, 14:04:17"
993.00105,991.25418,24.75799,176.33024,169.96696,170.65033,-14.88472,-20.18709,-14.79418,"07/25/2023, 14:04:18"
992.99783,991.25418,24.75707,176.35808,169.99421,170.67774,-14.8573,-20.15925,-14.76692,"07/25/2023, 14:04:18"
992.99783,991.25418,24.75707,176.35808,169.99421,170.67774,-14.8573,-20.15925,-14.76692,"07/25/2023, 14:04:19"
993.00023,991.25418,24.75647,176.33664,169.97396,170.65738,-14.87767,-20.18069,-14.78717,"07/25/2023, 14:04:19"
993.00312,991.25418,24.75616,176.31091,169.94943,170.6327,-14.90234,-20.20642,-14.8117,"07/25/2023, 14:04:20"
993.00722,991.25418,24.75556,176.27446,169.91478,170.59784,-14.9372,-20.24287,-14.84635,"07/25/2023, 14:04:20"
993.00349,991.25418,24.75434,176.30659,169.94632,170.62957,-14.90548,-20.21074,-14.81481,"07/25/2023, 14:04:21"
993.00197,991.25418,24.75343,176.31943,169.95917,170.64249,-14.89255,-20.1979,-14.80196,"07/25/2023, 14:04:21"
992.99705,991.25418,24.75252,176.36228,170.00083,170.6844,-14.85064,-20.15505,-14.7603,"07/25/2023, 14:04:22"
992.99586,991.25418,24.75282,176.373,170.01095,170.69458,-14.84046,-20.14433,-14.75018,"07/25/2023, 14:04:22"
993.00046,991.25418,24.75252,176.33227,169.97202,170.65542,-14.87963,-20.18506,-14.78912,"07/25/2023, 14:04:23"
993.00046,991.25418,24.75252,176.33227,169.97202,170.65542,-14.87963,-20.18506,-14.78912,"07/25/2023, 14:04:23"
992.99604,991.25418,24.75191,176.37084,170.0094,170.69302,-14.84203,-20.14649,-14.75174,"07/25/2023, 14:04:24"
992.99314,991.25418,24.75222,176.39656,170.03393,170.71769,-14.81735,-20.12077,-14.72721,"07/25/2023, 14:04:24"
992.99995,991.25418,24.75222,176.33655,169.9763,170.65972,-14.87532,-20.18078,-14.78483,"07/25/2023, 14:04:25"
993.00285,991.25418,24.75191,176.31083,169.95177,170.63505,-14.89999,-20.2065,-14.80936,"07/25/2023, 14:04:25"
992.99724,991.25418,24.75161,176.36012,169.99927,170.68283,-14.85221,-20.15721,-14.76186,"07/25/2023, 14:04:26"
992.99825,991.25418,24.75222,176.35156,169.99071,170.67422,-14.86083,-20.16577,-14.77043,"07/25/2023, 14:04:26"
993.00386,991.25418,24.75252,176.30227,169.9432,170.62643,-14.90861,-20.21506,-14.81793,"07/25/2023, 14:04:27"
993.00846,991.25418,24.75222,176.26154,169.90427,170.58726,-14.94778,-20.25579,-14.85686,"07/25/2023, 14:04:27"
993.00745,991.25418,24.75161,176.2701,169.91283,170.59588,-14.93916,-20.24723,-14.8483,"07/25/2023, 14:04:28"
993.00745,991.25418,24.75161,176.2701,169.91283,170.59588,-14.93916,-20.24723,-14.8483,"07/25/2023, 14:04:28"
993.00934,991.25418,24.7507,176.25294,169.89687,170.57982,-14.95522,-20.26439,-14.86426,"07/25/2023, 14:04:29"
993.00303,991.25418,24.751,176.30867,169.95021,170.63348,-14.90156,-20.20866,-14.81092,"07/25/2023, 14:04:29"
993.00575,991.25418,24.75161,176.2851,169.92724,170.61037,-14.92467,-20.23223,-14.83389,"07/25/2023, 14:04:30"
993.00404,991.25418,24.75161,176.3001,169.94165,170.62487,-14.91018,-20.21723,-14.81949,"07/25/2023, 14:04:31"
993.00234,991.25418,24.75161,176.31511,169.95605,170.63936,-14.89569,-20.20222,-14.80508,"07/25/2023, 14:04:31"
993.00404,991.25418,24.75161,176.3001,169.94165,170.62487,-14.91018,-20.21723,-14.81949,"07/25/2023, 14:04:32"
993.00625,991.25418,24.75191,176.28082,169.92296,170.60606,-14.92898,-20.23651,-14.83818,"07/25/2023, 14:04:32"
993.00658,991.25418,24.75313,176.2787,169.92023,170.60332,-14.93172,-20.23863,-14.8409,"07/25/2023, 14:04:33"
993.00658,991.25418,24.75313,176.2787,169.92023,170.60332,-14.93172,-20.23863,-14.8409,"07/25/2023, 14:04:33"
993.00165,991.25418,24.75222,176.32155,169.96189,170.64523,-14.88981,-20.19578,-14.79924,"07/25/2023, 14:04:34"
993.00216,991.25418,24.75252,176.31727,169.95761,170.64092,-14.89412,-20.20006,-14.80352,"07/25/2023, 14:04:34"
993.00809,991.25418,24.75404,176.26586,169.90738,170.5904,-14.94465,-20.25147,-14.85375,"07/25/2023, 14:04:35"
993.0052,991.25418,24.75434,176.29159,169.93191,170.61507,-14.91997,-20.22574,-14.82922,"07/25/2023, 14:04:35"
993.00639,991.25418,24.75404,176.28086,169.92179,170.60489,-14.93015,-20.23647,-14.83934,"07/25/2023, 14:04:36"
993.00929,991.25418,24.75373,176.25514,169.89726,170.58021,-14.95483,-20.26219,-14.86387,"07/25/2023, 14:04:36"
993.00368,991.25418,24.75343,176.30443,169.94476,170.628,-14.90704,-20.2129,-14.81637,"07/25/2023, 14:04:37"
993.0098,991.25418,24.75404,176.25086,169.89298,170.57591,-14.95914,-20.26647,-14.86816,"07/25/2023, 14:04:37"
993.0098,991.25418,24.75404,176.25086,169.89298,170.57591,-14.95914,-20.26647,-14.86816,"07/25/2023, 14:04:38"
993.00607,991.25418,24.75282,176.28298,169.92451,170.60763,-14.92741,-20.23435,-14.83662,"07/25/2023, 14:04:38"
993.00027,991.25418,24.75343,176.33443,169.97357,170.65698,-14.87806,-20.1829,-14.78756,"07/25/2023, 14:04:39"
992.99908,991.25418,24.75373,176.34516,169.9837,170.66717,-14.86788,-20.17217,-14.77743,"07/25/2023, 14:04:39"
992.99839,991.25418,24.75434,176.3516,169.98954,170.67304,-14.862,-20.16573,-14.77159,"07/25/2023, 14:04:40"
992.99158,991.25418,24.75434,176.41161,170.04716,170.73101,-14.80403,-20.10572,-14.71397,"07/25/2023, 14:04:40"
992.98665,991.25418,24.75343,176.45446,170.08883,170.77292,-14.76212,-20.06287,-14.67231,"07/25/2023, 14:04:41"
992.98274,991.25418,24.75313,176.48875,170.12192,170.80621,-14.72883,-20.02858,-14.63921,"07/25/2023, 14:04:41"
992.98053,991.25418,24.75282,176.50803,170.14061,170.82502,-14.71003,-20.0093,-14.62052,"07/25/2023, 14:04:42"
992.98053,991.25418,24.75282,176.50803,170.14061,170.82502,-14.71003,-20.0093,-14.62052,"07/25/2023, 14:04:42"
992.98072,991.25418,24.75191,176.50587,170.13905,170.82345,-14.71159,-20.01146,-14.62208,"07/25/2023, 14:04:43"
992.97731,991.25418,24.75191,176.53587,170.16787,170.85243,-14.68261,-19.98146,-14.59326,"07/25/2023, 14:04:43"
992.98242,991.25418,24.75191,176.49086,170.12465,170.80896,-14.72609,-20.02647,-14.63648,"07/25/2023, 14:04:44"
992.98583,991.25418,24.75191,176.46086,170.09583,170.77997,-14.75507,-20.05647,-14.6653,"07/25/2023, 14:04:44"
992.99434,991.25418,24.75191,176.38584,170.0238,170.70751,-14.82753,-20.13149,-14.73733,"07/25/2023, 14:04:45"
992.99774,991.25418,24.75191,176.35584,169.99499,170.67853,-14.85652,-20.16149,-14.76614,"07/25/2023, 14:04:45"
992.99282,991.25418,24.751,176.39868,170.03665,170.72044,-14.81461,-20.11865,-14.72448,"07/25/2023, 14:04:46"
992.99553,991.25418,24.75161,176.37512,170.01368,170.69733,-14.83772,-20.14221,-14.74745,"07/25/2023, 14:04:46"
992.99553,991.25418,24.75161,176.37512,170.01368,170.69733,-14.83772,-20.14221,-14.74745,"07/25/2023, 14:04:47"
992.99452,991.25418,24.751,176.38368,170.02224,170.70594,-14.8291,-20.13365,-14.73889,"07/25/2023, 14:04:47"
992.99471,991.25418,24.75009,176.38152,170.02069,170.70438,-14.83067,-20.13581,-14.74045,"07/25/2023, 14:04:48"
992.99452,991.25418,24.751,176.38368,170.02224,170.70594,-14.8291,-20.13365,-14.73889,"07/25/2023, 14:04:48"
992.99742,991.25418,24.7507,176.35795,169.99771,170.68127,-14.85378,-20.15938,-14.76342,"07/25/2023, 14:04:49"
992.99622,991.25418,24.751,176.36868,170.00784,170.69145,-14.84359,-20.14865,-14.75329,"07/25/2023, 14:04:49"
992.99793,991.25418,24.751,176.35367,169.99343,170.67696,-14.85808,-20.16366,-14.7677,"07/25/2023, 14:04:50"
992.99862,991.25418,24.75039,176.34723,169.98759,170.67108,-14.86396,-20.1701,-14.77354,"07/25/2023, 14:04:50"
993.00322,991.25418,24.75009,176.3065,169.94866,170.63192,-14.90313,-20.21083,-14.81248,"07/25/2023, 14:04:51"
993.00322,991.25418,24.75009,176.3065,169.94866,170.63192,-14.90313,-20.21083,-14.81248,"07/25/2023, 14:04:51"
993.00391,991.25418,24.74948,176.30006,169.94281,170.62604,-14.909,-20.21727,-14.81832,"07/25/2023, 14:04:52"
993.0022,991.25418,24.74948,176.31507,169.95722,170.64053,-14.89451,-20.20226,-14.80391,"07/25/2023, 14:04:52"
993.00372,991.25418,24.75039,176.30222,169.94437,170.62761,-14.90744,-20.21511,-14.81676,"07/25/2023, 14:04:53"
993.00423,991.25418,24.7507,176.29794,169.94009,170.6233,-14.91174,-20.21939,-14.82104,"07/25/2023, 14:04:53"
993.00372,991.25418,24.75039,176.30222,169.94437,170.62761,-14.90744,-20.21511,-14.81676,"07/25/2023, 14:04:54"
992.9976,991.25418,24.74979,176.35579,169.99616,170.6797,-14.85534,-20.16154,-14.76498,"07/25/2023, 14:04:54"
992.9971,991.25418,24.74948,176.36007,170.00044,170.68401,-14.85103,-20.15726,-14.76069,"07/25/2023, 14:04:55"
992.9988,991.25418,24.74948,176.34507,169.98603,170.66952,-14.86553,-20.17226,-14.7751,"07/25/2023, 14:04:55"
992.9988,991.25418,24.74948,176.34507,169.98603,170.66952,-14.86553,-20.17226,-14.7751,"07/25/2023, 14:04:56"
992.99438,991.25418,24.74887,176.38364,170.02341,170.70712,-14.82793,-20.13369,-14.73772,"07/25/2023, 14:04:56"
992.99678,991.25418,24.74827,176.36219,170.00317,170.68675,-14.84829,-20.15514,-14.75797,"07/25/2023, 14:04:57"
992.99678,991.25418,24.74827,176.36219,170.00317,170.68675,-14.84829,-20.15514,-14.75797,"07/25/2023, 14:04:57"
992.99917,991.25418,24.74766,176.34075,169.98292,170.66638,-14.86866,-20.17658,-14.77821,"07/25/2023, 14:04:58"
992.99388,991.25418,24.74857,176.38792,170.0277,170.71143,-14.82362,-20.12941,-14.73344,"07/25/2023, 14:04:58"
992.99098,991.25418,24.74887,176.41364,170.05223,170.7361,-14.79894,-20.10369,-14.70891,"07/25/2023, 14:04:59"
992.98808,991.25418,24.74918,176.43937,170.07676,170.76078,-14.77427,-20.07796,-14.68438,"07/25/2023, 14:04:59"
992.98638,991.25418,24.74918,176.45437,170.09116,170.77527,-14.75977,-20.06296,-14.66997,"07/25/2023, 14:05:00"
992.98638,991.25418,24.74918,176.45437,170.09116,170.77527,-14.75977,-20.06296,-14.66997,"07/25/2023, 14:05:00"
992.98859,991.25418,24.74948,176.43509,170.07247,170.75647,-14.77857,-20.08224,-14.68866,"07/25/2023, 14:05:01"
